EVTDESC8000084;The news is already hitting the presses, and before long it will have spread to the rest of Europe, but we have it here first: the Jizrunids of Palermo have been ousted! A bloody revolution left the Emir and his son dead, and once the rest of their immediate family had escaped to Morocco, a democracy was proclaimed in their place. The Zulfiqars are no friends of the Jizrunids, but surely we cannot allow such an aberration to stand, not when Al Andalus has long-standing claims to the island? Perhaps we ought to intervene and re-install the Jizrunids in Palermo, but force a few concessions from them at the same time, and maybe gain a foothold in Italy...;;;;;;;;;;x;;;
EVTNAME8000085;Tirruni's Heir;;;;;;;;;;;;x;
EVTDESC8000085;With the restoration of Almoravid supremacy in Qattalun and consequent execution of Hafid Tirruni, the last remaining family of the fallen revolutionary have fled Qattalun. Amongst these fugitives is the sixteen-year-old Idris Tirruni, the grandson and last surviving male heir of Sahim Tirruni, a young boy with the weight of the world already on his shoulders. We can help him bear that weight by inviting him to Qadis, where he and his immediate family will have safe refuge from the Almoravids, and perhaps he may come in useful in the future...;;;;;;;;;;;;x;
ADU_military_vizier_law_title;The Military Vizier Act;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ADU_military_vizier_law_desc;War has always been part of the fabric of Al Andalus, as demonstrated by the rise of Raed Zulfiqar to the Sultanate of Al Andalus, but the recent popularity of toothless moderates and traitorous liberals in the Majlis has begun to dull our military edge. With reactionaries finally in power, we can take this opportunity to pass a law making it a requirement for any future Grand Viziers to hav served at least five years in the army or navy, ensuring that our nation is never without strong military leadership.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
military_vizier_law;Military Vizier Act;;;;;;;;;;x;;;
EVTNAME8000086;Securing Palermo;;;;;;;;;;;;x;
EVTDESC8000086;Now that we have overthrown the revolutionary regime in Palermo, we can formally restore monarchy in the country, but the question of who should take the title of Emir is a controversial one. We can invite a friendly Jizrunid to retake the throne, offering him a seat in the Majlis al-Shura to ensure his loyalty - this option would certainly give Palermo some much-needed stability. An alternative would be to grant the throne to one of our own nobles, which would likely give us a much stronger grip on Palermo, but at the sacrifice of stability in the region. Which should we choose?;;;;;;;;;;;;x;
EVTNAME8000087;Securing Qattalun;;;;;;;;;;;;x;
EVTDESC8000087;Qattalun has always been a volatile and rebellious region, and now that it is under our control once more, we must take steps to pacify it. One course of action, as suggested by a Majlisi politician, is to grant Idris Tirruni the Emirate of Qattalun to administrate and rule in the name of the Sultan. He will have to be admitted into the Majlis al-Shura, of course, but the populace of Qattalun will be much more receptive to being ruled by a Tirruni, and Idris has earned the trust of the royal family after the years spent as an honoured guest in Qadis. In fact, hoping to tie his dynasty into the lifeblood and history of Qattalun, Sultan Utbah has even professed a desire to see young Idris married to one of his daughters. Such a solution will do much to alleviate the tensions in Qattalun, but the final decision is down to the Majlis...;;;;;;;;;;;;x;
EVTNAME8000088;Socialism in Al Andalus;;;;;;;;;;;;x;
EVTDESC8000088;Socialist ideas have begun to gain traction in Al Andalus, with the inception of several socialist newspapers, the recent establishment of a socialist political party, and now there's even talk of organising an 'International Conference of Socialism' right here in Tulaytullah. These ideas are clearly in conflict with the traditional values of Al Andalus, and radical to even the most fringe groups in the Majlis, so we must take a stand against it here and now - by thwarting these attempts to organise an international forum of socialists.;;;;;;;;;;x;;;
EVTNAME8000089;Greater Powers for the Sultan;;;;;;;;;;x;;;
EVTDESC8000089;With the reactionary grip on the Majlis al-Shura strengthening, the Royalists have begun attempts to grant the Sultan greater powers, though they were immediately faced with staunch opposition from other parties in the assembly. After several years of careful manoeuvering and coy scheming, however, the Royalists score an important victory with the Sultanic Act. According to this new legislation, Sultan Utbah will have the power to appoint new members of the Majlis, direct the grand military strategy, and - most importantly - ratify any new legislation. This is a big step backward in Al Andalus, as for the first time in a century, a sultan holds real power once again.;;;;;;;;;;x;;;
greater_powers_sultan;Sultanic Act;;;;;;;;;;;;x;
EVTNAME8000090;Treaty of Rome;;;;;;;;;;;;x;
EVTDESC8000090;In an effort to further secure our influence in Palermo, several viziers in the Majlis have organised a conference with the South German Union, aiming to resolve the existing tensions that simmer over Italy. The early days of this conference were very beneficial for both sides, as the South Germans have demanded a free hand in northern Italy, and we looked to expel them from Palermo altogether, with the Papal States as a buffer between our respective spheres of influence. The conference may well prove to be very productive indeed, but these talks have also arisen the anger and annoyance of the other great powers, weakening the resolve of our diplomats. Should we proceed with them?;;;;;;;;;;;;x;
EVTNAME8000091;Sultanic Guard of Andalusia;;;;;;;;;;x;;;
EVTDESC8000091;The Sultan has today established a new organisation in the Department of Defense, termed the Sultanic Guard of Andalusia, or simply the SGA. Working outside the law and answerable only to the Sultan and Grand Vizier, the SGA was initially responsible for countering revolutionary movements and opposing state enemies, but their size, authority and duties would quickly multiply over the next two decades. And during that time, the SGA would become a highly-influential and widely-feared organisation in Iberia, employing cruel and brutish methods of obtaining information, all in the name of preserving the Sultanate of Al Andalus.;;;;;;;;;;x;;;
sultanic_guard_andalusia;Sultanic Guard;;;;;;;;;;x;;;
ADU_portuguese_integration_title;Begin Portuguese Integration;;;;;;;;;;x;;;
ADU_portuguese_integration_desc;With liberals dominating the Majlis, we can begin efforts to integrate the Portuguese into our realm, transforming them into true citizens of Al Andalus. By granting the Portuguese language official status, appointing local politicians to government posts and abolishing a few discriminatory laws against the Portuguese, we can ease the growing tensions in the region and begin incorporation efforts, whilst still retaining direct rule in Portugal.;;;;;;;;;;x;;;
organize_angola_title;Organise our Angolan Colonies;;;;;;;;;;;;x;
organize_angola_desc;Angola is gradually transforming into a model Andalusi colony, and several viziers have suggested dispatching experienced bureaucrats to establish proper colonial structures in the region, bringing it up to par with our home territories.;;;;;;;;;;;;x;
EVTNAME550029;Lover Exposed!;;;;;;;;;;;;x;
EVTDESC550029;Scandal in the papers! The Andalusi Times, which sees wide circulation all across the country, has just published a vivid and picturesque article on the details of the Grand Vizier's love life, which apparently goes far beyond the confines of home and wife! This will irrevocably damage the prime minister's reputation, with his very name quickly becoming a running gag in Qadis, infuriating the man himself. In fact, the Grand Vizier has petitioned the Majlis to outright ban the newspaper for this 'slanderous and unfounded attack on his character', claiming that the article was a breach of morality and public trust. Shutting down the paper will rouse the liberals in the state, but not doing it will increase the support for press reforms, so what should we do?;;;;;;;;;;;;x;
EVTNAME550028;Newspaper Attacks Government;Un journal calomnie;Zeitung ver?fentlicht ?le Nachrede;;Un peri?ico publica una calumnia;;;;;;;;;x;;;;
EVTDESC550028;The Andalusi Times has published an article denouncing the recent action of the government, claiming that their unpreparedness has damaged Andalusi image on the national stage, and harshly condeming them as unpatriotic elitists interested only in their own wealth. And the barrage didn't end there, with a string of editorials and articles even claiming that certain viziers must've secretly received support from foreign powers to work against the $COUNTRY_ADJ$ ruling party. This news has quickly taken hold with the lower classes of the capital, who are becoming increasingly militant and projecting their anger at local power holders. Suppressing the newspaper will anger the lower classes, who will see it as a cover-up on our part, but not doing it will engender a feeling of exposure among the upper classes.;La quotidien national 'Le courrier du matin' a publi?un article condamnant durement les m?rs d?adentes de l?lite locale dans une de nos r?ions. Ces ?ites sont brocard?s d?ntipatriotisme par le journal qui les accuse d?voir secr?ement re? du soutien de puissances ?rang?es pour d?tabiliser le parti au pouvoir $COUNTRY_ADJ$. Les classes d?avoris?s de cette r?ion ont manifest?leur r?robation ce qui a augment?leur militantisme et leur rejet des autorit? en place. Interdire le journal renforcerait la col?e du peuple qui verrait en cela une dissimulation politique mais le laisser publier renforcerait un certain malaise aupr? des classes dirigeantes.;Der staatseigene Morgenkurier hat einen Artikel ver?fentlicht, der in harschen Worten das von ihm als dekadent angeprangerte Benehmen der ?tlichen Eliten in einem unserer Staaten anprangert. Der Artikel nennt sie unpatriotisch und behauptet, dass gewisse Kreise unter ihnen Unterst?zung ausl?discher M?hte erhalten, um gegen die $COUNTRY_ADJ$ Regierungspartei zu arbeiten. Diese Nachrichten haben starke Reaktionen in der Unterschicht der Provinz ausgel?t, die immer militanter wird und ihren ?ger auf die lokalen Machthaber richtet. Ein Maulkorb f? die Zeitung wird die unteren Klassen ver?gern, die es als Vertuschung von unserer Seite ansehen w?den, aber Nichtstun wird dazu f?ren, dass die Oberschicht sich wie auf dem Pr?entierteller f?lt.;;El Correo de la ma?na, un peri?ico estatal, ha publicado un art?ulo que condena con severidad lo que parece ser un comportamiento decadente por parte de la ?ite local de uno de nuestros estados, tach?dolos de poco patri?ica y denunciando que ciertos c?culos de la misma reciben apoyo secreto de potencias extranjeras contrarias al partido gobernante de $COUNTRY$. Estas noticias han dejado huella entre las clases m? bajas de la provincia, cuya militancia est?aumentando, lo que provoca que proyecten su frustraci? sobre las autoridades locales. La supresi? del peri?ico enfurecer? a las clases bajas, que entender?n que estamos intentando tapar el asunto. Por otra parte, si no lo cerramos, se crear? una sensaci? de indefensi? entre las clases altas.;;;;;;;;;x;;;;
EVTNAME9011111;The Taghziri Uprising;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME90115;The Taghziri Uprising;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC90115;A riot by Taghziri nationalists recently broke out in the port-city of Aghazir, with the rebels attacking the capital citadel, damaging colonial offices and lynching Berber nationals! The crisis only escalated from there, with the uprising spreading from Azghazir across the entirety of Taghzir, before crossing the straits into neighbouring islands and archipelagos. Before the end of the year, the entirety of the Caribbean was afire with rebellion, with the Almoravid Sultan immediately dispatching troops to quell the uprising.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAME8000092;The Sack of Qadis;;;;;;;;;;;;x;
EVTDESC8000092;Against all odds and expectations, our capital of Qadis succumbed to besiegers last night, with the hated enemy pouring through breaches and swarming into the city. This disaster marks the first time our capital has ever fallen, and the next few days were no less ugly, with the invading soldiers barbarically plundering the many palaces, mansions and villas dotting the city, burning and pillaging with impunity - though the civilians were spared, thankfully. Several priceless artefacts were even stolen from the Jaharra and Qadisi Museum, to be hauled across land and shipped across water to their own capital, where they will doubtessly be paraded and exhibited as proof of their empire's superiority on the world stage. We can only take this blow standing, however, and begin preparing to retaliate - because this grievous insult will not go unasnwered.;;;;;;;;;;;;x;
adu_sack_of_qadis;The Sack of Qadis;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME8000093;Reconstruction of Qadis;;;;;;;;;;;;x;
EVTDESC8000093;With the sack of Qadis still fresh in the minds of its inhabitants, the Sultan has launched a grand reconstruction of the capital, an ambitious endeavour that would stretch across decades. Several aging neighbourhoods were quickly demolished, replaced with wide avenues and tree-lined boulevards, followed by the paving of new roads throughout the city. The next phase would begin with the annexation of several outlying districts to the capital, a necessary solution to overcrowding crises threatening to overwhelm Qadis, along with the establishment of countless public parks and botanical gardens. Finally, the Sultan commissioned dozens of new buildings, including the historic Majlis Assembly hall, several royal palaces, three massive mosque complexes, another national museum, seven extravagent theaters, a modernised hospital, a thriving produce market and an expanded railway station - all constructed in an innovative blend of traditionalist and modernist architecture.;;;;;;;;;;;;x;
adu_reconstruction_of_qadis;Qadis Reborn;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME8000094;Presenting the Heir;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC8000094;The aristocrats of Al Andalus gathered at the Zulfiqar Palace today to formally greet the heir to the Sultanate - the young but promising Khuzaymah ibn Utbah. The gala was a huge success for the brash amir, who spent hours greeting and conversing with the established leaders of Al Andalus, including several prominent politicians and even the Grand Vizier himself, all whilst massive thronging crowds cheered and celebrated outside the palace. An eager (if rash) youngster, Khuzaymah has already been granted important responsibilities within the government, including a commission in the Qadisi Artilley Corps, a prominent seat in the Majlis Assembly, and even the unique privilege of representing Al Andalus on diplomatic missions to the Great Powers of the world. We can only hope he matures into the strong, decisive leader his nation needs.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME8000095;Expansion of the SGA;;;;;;;;;;;;x;
EVTDESC8000095;Threatened by the growing strength of radical movements, the Sultan has called an urgent meeting of his principal viziers, in which he demanded that the SGA - the Sultanic Guard of Andalusia - be expanded in scope and strengthened in numbers. There are very likely underlying schemes at play, however, as the Sultan seeks to expand his influence on the domestic and foreign fronts - he has already deployed agents to the coffeehouses of the largest Iberian cities, several moles have infiltrated the Liberal and Socialist factions of the Majlis, and there's even been talk of dispatching operatives to foreign courts and administrations. The intelligence yielded by these campaigns may prove very useful, but an expansion of the SGA is undoubtedly an expansion of the Sultan's powers, so we will have to tread very carefully indeed...;;;;;;;;;;;;x;
EVTNAME8000096;Khedive of Kongo?;;;;;;;;;;;;x;
EVTDESC8000096;Disturbing news has just arrived from the colonies... apparently an influential commander has taken the step of declaring himself 'Khedive of the Kongo' - and has requested recognition from the Majlis! He has already been very active in our colonial domains - establishing new cities, constructing railways, imposing unequal treaties and negotiating protectorate agreements with native powers - but he has refrained from seizing autonomy and acting against our wishes thus far. This general is highly popular with our colonial troops, however, so it may be best not to make an enemy of him just yet.;;;;;;;;;;x;;;
ADURUSDEATH.T;Death of the Tsarina;;;;;;;;;;;;x;
ADURUSDEATH.D;This is a sorrowful day, as the great Tsarina Dobroslava finally passes away. The empress' health had been declining for years, with her problems only exacerbated by her heavy smoking and rich diet, but the announcement of her death is met with misery and mourning across Russia all the same. Having never married, the Tsarina is succeeded by her nephew, Grand Duke Alexandrovich - an accomplished statesman and military leader - with the prince formally declared Emperor of All Russia a few weeks later.;;;;;;;;;;x;;;
ADUBAVCOR.T;Coronation in München;;;;;;;;;;;;x;
ADUBAVCOR.D;A new prince has risen to rule in München, with Karl-William ascending to the Archduchy of Bavaria in an extravagant, lavish coronation ceremony attended by some of the highest-ranking dignitaries in Europe. Karl is not a young man, nor an unexperienced one - born in the midst of the German Revolution, he lived through the chaos and humiliation of exile, he fought through the devastation and destruction of the Tirruni Wars, and he helped forge a new path for Bavaria. He is already a well-established figure in Europe, and many in Bavaria rejoice at his coronation, certain that his reign will bring a renewed era of prosperity and glory with it.;;;;;;;;;;;;x;
ADUBAVCOR2.T;The Treaty of Narbuna;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ADUBAVCOR2.D;With the devastating war that followed the Dispute of Granada finally coming to an end, representatives of Al Andalus, Morocco, Russia, the Dual Monarchy, the South German Union and the Celtic Union congregated at the neutral city of Narbuna, where a peace treaty was drawn out between them. The resulting Treaty of Narbuna would be heavily one-sided, however, with Andalusi diplomats demanding several humiliating concessions from Almoravid Morocco - including the return of Qartayannat and Marriya, the cessation of Malta and the surrender of Kilwa. Most embarrassing of all, however, was article 12 of the treaty, containing a provision that forced the Berbers to finally abolish the slave trade, within a set period of time, throughout the entirety of their empire. The Moroccans protested violently, but these were Andalusia's demands, and there would be no peace without them.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ADU_king_of_iberia_title;Kings of Iberia;;;;;;;;;;;;;x
ADU_king_of_iberia_desc;At long last, the entirety of the Iberian peninsula has been united under our rule, transforming the Sultanate of Al Andalus into the world's foremost power. Our population remains diverse and divided, however, so perhaps we ought to take a new title to better reflect our enlightened rule over the many peoples of our peninsula - let us declare ourselves the Kings of Iberia, and watch as the world trembles!;;;;;;;;;;;;;x
form_china_title;Revive the Empire of China;;;;;;;;;;;;;x
form_china_desc;Not since the days of the Great Feng have we been united, with the lands of China fracturing between a thousand emperors, all bikering and squabbling for scraps. But with imperialist powers looking greedily upon our rich lands, we have managed to seize the capitals of the other Chinese dynasties, humiliating them and discrediting their claims to the Mandate of Heaven. - And with that, at long last, we can rid ourselves of our past demons and proclaim the revival of the Empire of China!;;;;;;;;;;;;;x
EVTNAME8000097;Death of the Khedive;;;;;;;;;;;;x;
EVTDESC8000097;In the opulent palaces of his capital, the Khedive of the Kongo has finally passed away, albeit under... suspicious circumstances. The Majlis immediately dispatched a party to return his body to Qadis, where he would be affored the highly-coveted aristocratic burial ceremony, only to be spurned by officers upon arriving at the Kongo, who insisted that the Khedive had wanted to be buried there instead. The Grand Vizier scarcely had time to react before being faced with another problem, however, as several lavishly-dressed emissaries arrived from the son and heir of the Khedive, requesting that his formal succession to the Khedivate be recognised. We will have to tread very carefully, the Khedive had amassed a great deal of power before his death, but it may be wise to grant our colonial possessions autonomy rather than incite a full-blown revolt...;;;;;;;;;;;;x;
EVTNAME8000099;War with the Khedive;;;;;;;;;;x;;;
EVTDESC8000099;The declaration was made several days ago, but it only reached Qadis just now - from his slavebuilt capital along the Kongo River, the Khedive of the Kongo has declared his independence from Al Andalus, and the commencement of immediate hostile action against any forces or person who attempted to change that. Coastal fortresses manned by Andalusi soldiers have already been attacked and captured, any remaining Andalusi governors or viziers have been detained and imprisoned, and a state of war was formally declared. This was a long time coming, but now it's official - the Khedive has declared independence.;;;;;;;;;;x;;;
EVTNAME8000079;Death of Utbah;;;;;;;;;;x;;;
EVTDESC8000079;Though blessed with long age, no man can live forever, and the great Sultan Utbah finally passed away in the early hours of this morning. Thousands took to the streets within hours, honouring the memory of the Sultan of al-Andalus and King of Iberia, whilst a telegram was concurrently sent to Palermo, where his only son and heir was on a diplomatic mission. Khuzaymah Zulfiqar wasted no time in abandoning his station, boarding a ship and rushing back to Qadis, where he led his father's funeral procession through the streets and highways before reaching a halt at the Old Mausoleum, wherein the many sheikhs, emirs and sultans of Iberia had been entombed over the past millennium - and now, one more joins their ranks. A period of general mourning is instituted in Al Andalus, but it isn't much longer before Khuzaymah prepares for his coronation ceremony, whilst the nations of Europe wait and watch with bated breath.;;;;;;;;;;x;;;
EVTNAME8000078;A Liberal Sultan;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC8000078;Khuzaymah is widely-regarded as a man of the people, and having already endorsed further political reform and liberalisation in Al Andalus, he has already made enemies of the staunch aristoratic dynasties in the Majlis. Under his reign, the new sultan promises to transform Al Andalus into a fully-constitutional monarchy, putting the reins of statehood in the hands of the people. This, he is certain, will only further entrench Al Andalus as the greatest nation on earth.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME8000077;A Conservative Sultan;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC8000077;Like father, like son. Utbah has carefully moulded young Khuzaymah in his image, because much like him, the new sultan has grown to become a moderate in Andalusi politics. A staunch advocate of the status quo, Khuzaymah insists that the monarch should maintain his voice and influence in the state, but bend to the will of the Majlis al-Shura where necessary - as for the people, giving them a voice will only bog the nation's decisiveness and pragmatism into the mud, leaving it trailing behind its rivals and opponents on the world stage. No, much better to keep the reins of power in the hands of the nobility, and the Sultan...;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME8000076;A Reactionary Sultan;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC8000076;Khuzaymah ibn Utbah ibn Raed is already a well-established figure in international politics, despite his youth and immaturity. The crown prince was carefully groomed over the past few years, entrusted with a series of missions from the age of sixteen, missions that included an official command in the Andalusi Army, a hereditary seat in the Majlis-al-Shura, a temporary governorship in Tulaytullah, and even serving as a diplomat to the other great powers. Apart from a few scandalous romances, he has grown to become a well-respected in European politics, making his accession to the Sultanate of Al Andalus very smooth indeed - unfortunately, however, the youngster has also become very... attached to his newfound power, and with some encouragement from the entrenched aristocrats of Al Andalus, he has become a firm advocate for greater sultanic authority. A new era has begun, but many fear it will be one of violence, infighting and autocracy.,.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME8000075;A Progressive Sultan;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC8000075;Khuzaymah is not like other monarchs, it would seem. Along with many of his close friends in the Majlis al-Shura, he has taken to the wild idealistic imaginations of the socialist movement, and has branded himself a 'monarch of the people', inaugurating his reign with the promise of avoiding costly conflicts, developing the internal machinations of Iberia, and utterly transform the welfare system of Al Andalus. With these grand dreams, however, there comes the inevitable enmities and opposition - the new Sultan will have to be well-guarded, else he might just find himself uncrowned, dethroned and castrated far too soon...;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
sultan_khuzaymah;Sultan Khuzaymah Zulfiqar;;;;;;;;;;x;;;
EVTNAME8000074;Coronation of Khuzaymah;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC8000074;A few short weeks after the funeral of his father, Khuzaymah is formally coronated as the Sultan of Al Andalus and King of Iberia, the third of his line to sit on the throne. And eager to make his mark, the ceremony is a massively expensive affair, with its sheer lavishness and exhuberance unmatched in recent history - costing hundreds of thousands of dinars, attended by thousands of dignitaries, and spread out across three days, the coronation of Khuzaymah Zulfiqar is the complete opposite from the coronation of Utbah, some sixty years earler. Indeed, the coronation would quickly become a bookmark in history, heralding the dawn of a new century and a new era - as Khuzaymah himself insisted in the traditional coronation speech, with the young sultan vowing to see his country flower and prosper, reigning on high from the pinnacle of the world.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ADUSWAP.T;The Kongo Land Swap;;;;;;;;;;;;x;
ADUSWAP.D;A prominent vizier in the Majlis al-Shura has recently brought up the possibility of acquiring Beninese Kongo - a ugly exclave controlled by the Pagan kingdom of Benin, surrounded in every direction by our own colonies - through peaceful means. As our generals have insisted several times already, this exclave is a strategic threat to Andalusi Africa, so it has been suggested that the possibility of a land swap with Benin be brought up. We have several lucrative territories in Ivory Coast and Cameroon, so Benin will almost certainly be interested in an exchange, the only question is whether we ought to see this through diplomatically - or simply seize their exclave through force of arms.;;;;;;;;;;;;;x
EVTNAME8000098;The SGA Proposal;;;;;;;;;;;;x;
EVTDESC8000098;With the domestic situation becoming increasingly volatile, the Grand Amir of the Sultanic Guard of Andalusi has approached the Sultan with an offer to begin preparations to safeguard his position and power in Al Andalus. Combatting domestic terrorists, uprooting underground movements, opposing political rivals and framing dangerous persons - the SGA has always acted in the interest of the royal family, but the Sultan's authority over the country has been in gradual decline over the past few years, and is now being openly challenged by the firebrand radicals who now sit in the Majlis al-Shura. Eager to retaliate, the Grand Amir of the secret police organisation has offereed to draw up plans to eventually... depose these radicals, whether they be socialists or liberals, and thereby re-assert the supreme authority of the Sultan in Al Andalus.;;;;;;;;;;;;x;
EVTNAME550033;Addicted to Opium;;;;;;;;;;x;;;
EVTDESC550033;This cannot be good... Apparently, after a lengthy illness and gruelling treatment course, our leader has become heavily dependent on laudanum - an alcoholic extract of opium, commonly used to ease pains and suppress coughs. It's been a long time since he's had a coughing fit, however, and our leader continues to take as much as two quarts of laudanum a week, often mixed with copious amounts of hard liquor! We can only hope this doesn't develop into a full-blown addiction, and more importantly, that the press never get ahold of this information...;;;;;;;;;;x;;;
an_addicted_sultan;Khuzaymah the Addict?;;;;;;;;;;x;;;
EVTNAME8000020;Civil War;;;;;;;;;;x;;;
EVTDESC8000020;Three quarters of a century has passed under the rule of the Zulfiqar dynasty, an era of glory and prosperity that is unparalleled in Iberian history, but that era is quickly coming to a close. Five Grand Viziers assassinated in the space of a decade, riots aflame throughout the peninsula, and tensions between the priviliged Andalusi south and disenfranchised north have finally reached boiling point - the Civil War is about to begin. In the rugged mountains of Qantabriyya, a famous Andalusi general and radical has proclaimed the end of monarchy and the dawn of Communist - Anarchist - Democratic rule in Iberia, calling upon the autonomous governorates of Portugal, Leon and Castille to support him. This declaration is met with immediate opposition from Qadis, where a coup d'etat has been launched to topple the socialist leadership and install a loyalist regime, one adamantly opposed to these northern radicals. It has been gradually approaching for years now, always on the distant horizon, but there can be no doubt about it any longer - the Civil War has begun.;;;;;;;;;;x;;;
EVTOPTA8000020;We are with the north!;;;;;;;;;;x;;;
EVTOPTB8000020;We are with the south!;;;;;;;;;;x;;;
EVTNAME550034;Opiate of the People;;;;;;;;;;x;;;
EVTDESC550034;Acting against the frenzied advice of his viziers and ministers, Sultan Khuzaymah delivered an impromptu speech to the gathered crowds of Qadis this past day, looking to address the rising tensions between the south and the north. Spectators and journalists present at the speech reported that the Sultan didn't look very well, with his eyes darkened and bloodshot, his hands fidgeting uncontrollably and his face shining with sweat. He looked like he was in mourning, and his words were little better. Khuzaymah insisted that there was no such thing as a north-south divide, that the revolts and rebellions reported by newspapers were nothing more than lies, and that the people of Iberia were instead savouring the luxury and plentifulness at their disposal - from Qadis to Qantabriyya, prosperity reigned. These words were met with jeers in the starving crowd, but that response is a mere shadow to the reaction of the north, where the broadcast has ignited lingering tensions and triggered long-awaited hatreds.;;;;;;;;;;x;;;
ignited_tensions;Ignited Tensions;;;;;;;;;;x;;;
EVTNAME8000100;The SGA Coup;;;;;;;;;;x;;;
EVTDESC8000100;As the communist rebellions spread across the width of Al Andalus, there have been talks within the capital of negotiating peace settlements with the radicals, settlements that will allow the noble viziers and aristocrats of the Majlis al-Shura to... live on, at the very least. As these rumours became increasingly persistent, the Sultan and his immediate family mysteriously disappeared from court, taken into hiding by loyalists - and not just any loyalists, but agents of the SGA. It was these same agents who launched a coup d'etat a few weeks later, with black-clad ghosts executing a series of high-profile assassinations that utterly demolished the current government leadership, before declaring the dawn of a new era in Al Andalus, one where the Sultan ruled through his most proficient and capable servant - the Autocrat.;;;;;;;;;;x;;;
;;;;;;;;;;;x;;;
;;;;;;;;;;;x;;;
;;;;;;;;;;;x;;;
;;;;;;;;;;;x;;;
;;;;;;;;;;;x;;;
;;;;;;;;;;;x;;;
;;;;;;;;;;;x;;;
;;;;;;;;;;;x;;;
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
;;;;;;;;;;;;;x;
